1
82
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       27,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       28,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       29,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       30,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       31,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       32,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       33,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       34,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       35,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       36,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       37,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       38,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       39,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       40,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       41,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       42,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       43,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       44,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       45,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       46,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       47,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       48,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       49,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       50,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       51,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       52,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       53,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       54,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       55,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       56,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       57,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       58,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       59,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       60,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       61,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       62,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       63,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       64,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       65,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       66,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       67,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       68,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       69,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,    0.000,   -0.005,    0.008,    0.000,   -0.007,
       70,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       71,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       72,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       73,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       74,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       75,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       76,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       77,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       78,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       79,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       80,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       81,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       82,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
       83,    0.002,    0.004,   -0.011,   -0.006,   -0.006,   -0.017,   -0.004,    0.003,   -0.005,   -0.018,    0.015,   -0.001,   -0.005,    0.008,    0.000,   -0.007,
