1
82
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       20,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       21,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       22,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       23,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       24,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       25,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       26,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       27,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       28,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       29,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       30,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       31,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       32,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       33,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       34,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       35,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       36,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       37,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       38,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       39,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       40,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       41,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       42,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       43,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       44,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       45,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       46,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       47,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       48,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       49,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       50,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       51,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       52,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       53,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       54,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       55,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       56,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       57,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       58,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       59,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       60,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       61,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       62,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       63,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       64,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       65,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       66,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       67,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       68,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       69,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       70,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       71,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       72,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       73,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       74,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       75,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       76,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       77,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       78,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       79,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       80,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       81,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,    0.000,   -0.007,    0.010,    0.024,   -0.031,
       82,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
       83,    0.018,    0.030,   -0.005,    0.000,   -0.010,   -0.021,    0.000,    0.000,   -0.017,   -0.019,    0.020,   -0.001,   -0.007,    0.010,    0.024,   -0.031,
