1
88
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       37,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       38,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       39,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       40,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       41,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       42,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       43,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       44,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       45,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       46,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       47,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.042,
       48,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       49,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       50,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       51,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       52,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       53,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       54,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       55,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       56,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       57,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       58,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       59,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       60,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       61,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       62,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,   -0.001,    0.013,   -0.014,    0.033,   -0.042,
       63,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       64,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       65,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       66,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       67,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       68,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       69,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       70,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       71,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       72,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       73,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       74,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       75,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       76,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       77,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       78,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       79,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       80,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       81,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       82,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       83,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       84,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       85,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       86,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       87,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       88,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
       89,    0.041,   -0.036,    0.000,    0.006,   -0.006,   -0.016,    0.023,   -0.023,   -0.019,   -0.015,    0.025,    0.000,    0.013,   -0.014,    0.033,   -0.041,
