1
85
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       26,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       27,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       28,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       29,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       30,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       31,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       32,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       33,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       34,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       35,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       36,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       37,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       38,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       39,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       40,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       41,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       42,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       43,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       44,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       45,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       46,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       47,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       48,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       49,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       50,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       51,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       52,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       53,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       54,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       55,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       56,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       57,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       58,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       59,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       60,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       61,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,   -0.001,   -0.008,    0.011,    0.009,   -0.012,
       62,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       63,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       64,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       65,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       66,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       67,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       68,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       69,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       70,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       71,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       72,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       73,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       74,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       75,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       76,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       77,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       78,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       79,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       80,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       81,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       82,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       83,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       84,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       85,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
       86,    0.007,    0.003,   -0.005,    0.003,   -0.002,   -0.016,   -0.013,    0.017,   -0.012,   -0.019,    0.009,    0.000,   -0.008,    0.011,    0.009,   -0.012,
