1
89
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       14,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       15,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       16,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       17,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       18,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       19,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       20,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       21,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       22,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       23,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       24,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       25,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       26,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       27,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       28,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       29,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       30,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       31,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       32,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       33,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       34,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       35,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       36,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       37,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       38,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       39,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       40,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       41,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       42,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       43,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       44,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       45,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       46,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       47,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       48,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       49,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       50,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       51,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       52,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       53,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       54,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       55,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       56,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       57,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       58,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       59,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       60,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,   -0.001,    0.010,   -0.009,    0.001,   -0.009,
       61,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       62,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       63,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       64,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       65,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       66,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       67,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       68,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       69,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       70,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       71,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       72,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       73,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       74,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       75,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       76,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       77,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       78,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       79,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       80,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       81,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       82,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       83,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       84,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       85,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       86,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       87,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       88,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       89,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
       90,    0.015,   -0.010,    0.000,    0.010,    0.002,   -0.012,   -0.004,    0.006,   -0.013,   -0.022,    0.010,    0.000,    0.010,   -0.009,    0.001,   -0.009,
