1
82
         ,     CH01,     CH02,     CH03,     CH04,     CH05,     CH06,     CH07,     CH08,     CH09,     CH10,     CH11,     CH12,     CH13,     CH14,     CH15,     CH16,
       31,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       32,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       33,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       34,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       35,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       36,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       37,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       38,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       39,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       40,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       41,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       42,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       43,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       44,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       45,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       46,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       47,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       48,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       49,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       50,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       51,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       52,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       53,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       54,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       55,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       56,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       57,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       58,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       59,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       60,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       61,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       62,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       63,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       64,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       65,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,    0.000,    0.021,   -0.019,    0.000,   -0.007,
       66,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       67,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       68,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       69,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       70,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       71,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       72,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       73,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       74,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       75,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       76,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       77,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       78,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       79,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       80,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       81,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       82,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
       83,    0.019,   -0.013,    0.001,    0.010,    0.003,   -0.012,    0.001,    0.002,   -0.014,   -0.025,    0.010,   -0.001,    0.021,   -0.019,    0.000,   -0.007,
